0	 0	 0	 10	 
0.1	 0.794693	 0.00530673	 10.0063	 
0.2	 1.58149	 0.0185077	 10.0214	 
0.3	 2.36048	 0.0395244	 10.0444	 
0.4	 3.13172	 0.0682792	 10.0745	 
0.5	 3.8953	 0.104695	 10.111	 
0.6	 4.6513	 0.148697	 10.1533	 
0.7	 5.39979	 0.200208	 10.2009	 
0.8	 6.14085	 0.259154	 10.2532	 
0.9	 6.87454	 0.325462	 10.3098	 
1	 7.60094	 0.399058	 10.3702	 
1.1	 8.32013	 0.479869	 10.4341	 
1.2	 9.03217	 0.567825	 10.5011	 
1.3	 9.73715	 0.662854	 10.5709	 
1.4	 10.4351	 0.764886	 10.6431	 
1.5	 11.1261	 0.873852	 10.7177	 
1.6	 11.8103	 0.989682	 10.7943	 
1.7	 12.4877	 1.11231	 10.8726	 
1.8	 13.1583	 1.24166	 10.9526	 
1.9	 13.8223	 1.37768	 11.0341	 
2	 14.4797	 1.52029	 11.1168	 
2.1	 15.1306	 1.66944	 11.2007	 
2.2	 15.775	 1.82504	 11.2856	 
2.3	 16.4129	 1.98705	 11.3714	 
2.4	 17.0446	 2.1554	 11.458	 
2.5	 17.67	 2.33002	 11.5453	 
2.6	 18.2891	 2.51086	 11.6332	 
2.7	 18.9022	 2.69784	 11.7217	 
2.8	 19.5091	 2.89091	 11.8106	 
2.9	 20.11	 3.09002	 11.9	 
3	 20.7049	 3.29509	 11.9897	 
3.1	 21.2939	 3.50607	 12.0796	 
3.2	 21.8771	 3.7229	 12.1699	 
3.3	 22.4545	 3.94553	 12.2603	 
3.4	 23.0261	 4.17389	 12.351	 
3.5	 23.5921	 4.40793	 12.4417	 
3.6	 24.1524	 4.64759	 12.5326	 
3.7	 24.7072	 4.89282	 12.6235	 
3.8	 25.2564	 5.14356	 12.7145	 
3.9	 25.8002	 5.39976	 12.8056	 
4	 26.3386	 5.66135	 12.8966	 
4.1	 26.8717	 5.9283	 12.9876	 
4.2	 27.3995	 6.20054	 13.0786	 
4.3	 27.922	 6.47802	 13.1696	 
4.4	 28.4393	 6.7607	 13.2605	 
4.5	 28.9515	 7.04851	 13.3514	 
4.6	 29.4586	 7.34141	 13.4422	 
4.7	 29.9607	 7.63935	 13.5329	 
4.8	 30.4577	 7.94227	 13.6235	 
4.9	 30.9499	 8.25014	 13.714	 
5	 31.4371	 8.56289	 13.8044	 
5.1	 31.9195	 8.88048	 13.8947	 
5.2	 32.3971	 9.20286	 13.9849	 
5.3	 32.87	 9.52999	 14.0749	 
5.4	 33.3382	 9.86182	 14.1649	 
5.5	 33.8017	 10.1983	 14.2547	 
5.6	 34.2606	 10.5394	 14.3443	 
5.7	 34.715	 10.885	 14.4339	 
5.8	 35.1648	 11.2352	 14.5233	 
5.9	 35.6102	 11.5898	 14.6126	 
6	 36.0512	 11.9488	 14.7017	 
6.1	 36.4877	 12.3123	 14.7907	 
6.2	 36.92	 12.68	 14.8796	 
6.3	 37.3479	 13.0521	 14.9683	 
6.4	 37.7716	 13.4284	 15.0569	 
6.5	 38.1911	 13.8089	 15.1453	 
6.6	 38.6064	 14.1936	 15.2336	 
6.7	 39.0176	 14.5824	 15.3218	 
6.8	 39.4247	 14.9753	 15.4098	 
6.9	 39.8278	 15.3722	 15.4977	 
7	 40.2268	 15.7732	 15.5854	 
7.1	 40.6219	 16.1781	 15.673	 
7.2	 41.0131	 16.5869	 15.7604	 
7.3	 41.4004	 16.9996	 15.8478	 
7.4	 41.7838	 17.4162	 15.9349	 
7.5	 42.1634	 17.8366	 16.022	 
7.6	 42.5393	 18.2607	 16.1089	 
7.7	 42.9114	 18.6886	 16.1957	 
7.8	 43.2798	 19.1202	 16.2823	 
7.9	 43.6446	 19.5554	 16.3688	 
8	 44.0058	 19.9942	 16.4552	 
8.1	 44.3633	 20.4367	 16.5414	 
8.2	 44.7173	 20.8827	 16.6275	 
8.3	 45.0678	 21.3322	 16.7135	 
8.4	 45.4148	 21.7852	 16.7993	 
8.5	 45.7584	 22.2416	 16.885	 
8.6	 46.0985	 22.7015	 16.9706	 
8.7	 46.4353	 23.1647	 17.0561	 
8.8	 46.7687	 23.6313	 17.1414	 
8.9	 47.0988	 24.1012	 17.2266	 
9	 47.4256	 24.5744	 17.3117	 
9.1	 47.7492	 25.0508	 17.3967	 
9.2	 48.0696	 25.5304	 17.4815	 
9.3	 48.3868	 26.0132	 17.5663	 
9.4	 48.7008	 26.4992	 17.6509	 
9.5	 49.0117	 26.9883	 17.7354	 
9.6	 49.3196	 27.4804	 17.8198	 
9.7	 49.6243	 27.9757	 17.904	 
9.8	 49.9261	 28.4739	 17.9882	 
9.9	 50.2248	 28.9752	 18.0722	 
10	 50.5206	 29.4794	 18.1561	 
10.1	 50.8134	 29.9866	 18.24	 
10.2	 51.1034	 30.4966	 18.3237	 
10.3	 51.3904	 31.0096	 18.4073	 
10.4	 51.6746	 31.5254	 18.4907	 
10.5	 51.956	 32.044	 18.5741	 
10.6	 52.2346	 32.5654	 18.6574	 
10.7	 52.5104	 33.0896	 18.7406	 
10.8	 52.7835	 33.6165	 18.8236	 
10.9	 53.0538	 34.1462	 18.9066	 
11	 53.3215	 34.6785	 18.9895	 
11.1	 53.5865	 35.2135	 19.0722	 
11.2	 53.8489	 35.7511	 19.1549	 
11.3	 54.1087	 36.2913	 19.2375	 
11.4	 54.3659	 36.8341	 19.3199	 
11.5	 54.6205	 37.3795	 19.4023	 
11.6	 54.8726	 37.9274	 19.4846	 
11.7	 55.1222	 38.4778	 19.5668	 
11.8	 55.3694	 39.0306	 19.6488	 
11.9	 55.614	 39.586	 19.7308	 
12	 55.8563	 40.1437	 19.8127	 
12.1	 56.0961	 40.7039	 19.8946	 
12.2	 56.3336	 41.2664	 19.9763	 
12.3	 56.5687	 41.8313	 20.0579	 
12.4	 56.8014	 42.3986	 20.1395	 
12.5	 57.0319	 42.9681	 20.2209	 
12.6	 57.26	 43.54	 20.3023	 
12.7	 57.4859	 44.1141	 20.3836	 
12.8	 57.7096	 44.6904	 20.4648	 
12.9	 57.931	 45.269	 20.5459	 
13	 58.1502	 45.8498	 20.6269	 
